Name: 四川卫视, URL: http://110.7.129.204:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 4446 ms, Speed: 0.01 M/s, Resolution: None
Name: 四川卫视, URL: http://110.7.130.51:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 3125 ms, Speed: 0.01 M/s, Resolution: None
Name: 四川卫视, URL: http://110.7.130.91:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 4068 ms, Speed: 0.01 M/s, Resolution: None
Name: 四川卫视, URL: http://110.7.130.44:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 2235 ms, Speed: 0.02 M/s, Resolution: None
Name: 四川卫视, URL: http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_SICHUAN-HQ/G_SICHUAN-HQ.m3u8$订阅源, Date: None, Delay: 26 ms, Speed: 26.80 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://183.255.10.121:6610/200000001898/460000089800010115/1.m3u8?IASHttpSessionId=OTT$订阅源, Date: None, Delay: 233 ms, Speed: 2.40 M/s, Resolution: 1920x1080
Name: 四川卫视, URL: http://110.80.17.38:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.06 M/s, Resolution: None
Name: 四川卫视, URL: http://116.117.104.242:8096/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 1226 ms, Speed: 0.02 M/s, Resolution: None
Name: 四川卫视, URL: http://124.116.183.146:9901/tsfile/live/0123_1.m3u8$订阅源, Date: None, Delay: 2662 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 1677 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.138.128.226:19901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 1677 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://121.33.239.242:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 795 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.61.236.247:9081/hls/38/index.m3u8$订阅源, Date: None, Delay: 321 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000529$订阅源, Date: None, Delay: 465 ms, Speed: 0.93 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 1897 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://116.128.242.83:9901/tsfile/live/1006_1.m3u8$订阅源, Date: None, Delay: 1897 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.170.172.113:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 298 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://115.149.139.141:10001/tsfile/live/1032_1.m3u8$订阅源, Date: None, Delay: 761 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://qqkkk.fun:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 275 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://221.0.78.198:1681/hls/10235/index.m3u8$订阅源, Date: None, Delay: 972 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://139.196.151.191:2051/rtp/239.45.3.231:5140$上海电信组播源, Date: 2024-03-01, Delay: 230 ms, Speed: 0.12 M/s, Resolution: None
Name: 深圳卫视, URL: http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1426 ms, Speed: 0.02 M/s, Resolution: None
Name: 深圳卫视, URL: http://202.100.46.58:9901/tsfile/live/1024_1.m3u8$订阅源, Date: None, Delay: 1426 ms, Speed: 0.02 M/s, Resolution: None
Name: 深圳卫视, URL: http://www.terrykang.xyz:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 442 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://livetv.wqwqwq.sbs/itv/5000000004000007410.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 9704 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 445 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://58.220.219.14:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://121.19.134.222:808/tsfile/live/1024_1.m3u8$订阅源, Date: None, Delay: 267 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://gmxw.7766.org:808/hls/45/index.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://1.itv.nctv.top:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 5167 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.129.204:8096/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 4446 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://219.145.93.74:9999/tsfile/live/0142_1.m3u8$订阅源, Date: None, Delay: 256 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://110.7.130.91:8096/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 4068 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.130.51:8096/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 3125 ms, Speed: 0.01 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.130.44:8096/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 2235 ms, Speed: 0.02 M/s, Resolution: None
Name: 深圳卫视, URL: http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$订阅源, Date: None, Delay: 26 ms, Speed: 26.80 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://itv.nctv.top:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 287 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.255.10.190:6610/200000001898/460000089800010068/1.m3u8?IASHttpSessionId=OTT$订阅源, Date: None, Delay: 246 ms, Speed: 2.49 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://116.117.104.242:8096/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 1226 ms, Speed: 0.02 M/s, Resolution: None
Name: 深圳卫视, URL: http://124.116.183.146:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: 2662 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: 深圳卫视, URL: http://146.235.213.45:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1061 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://112.18.54.52:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 559 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://219.145.93.74:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 256 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: 三沙卫视, URL: http://61.138.128.226:19901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 三沙卫视, URL: http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 三沙卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.82:5140$上海电信组播源, Date: 2024-03-01, Delay: 230 ms, Speed: 0.12 M/s, Resolution: None
Name: 三沙卫视, URL: http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_SANSHA-HQ/G_SANSHA-HQ.m3u8$订阅源, Date: None, Delay: 26 ms, Speed: 26.80 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 1677 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://61.138.128.226:19901/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://121.33.239.242:9901/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 795 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://61.136.172.236:9901/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 1677 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://111.61.236.247:9081/hls/29/index.m3u8$订阅源, Date: None, Delay: 321 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000530$订阅源, Date: None, Delay: 465 ms, Speed: 0.93 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8$订阅源, Date: None, Delay: 432 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 1897 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://111.170.172.113:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 298 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://116.128.242.83:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Delay: 1897 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://115.149.139.141:10001/tsfile/live/1036_1.m3u8?blog.ntnas.top$订阅源, Date: None, Delay: 761 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://qqkkk.fun:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 275 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://115.149.139.141:10001/tsfile/live/1036_1.m3u8$订阅源, Date: None, Delay: 761 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.124:5140$上海电信组播源, Date: 2024-03-01, Delay: 230 ms, Speed: 0.12 M/s, Resolution: None
Name: 天津卫视, URL: http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1426 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://202.100.46.58:9901/tsfile/live/1030_1.m3u8$订阅源, Date: None, Delay: 1426 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://www.terrykang.xyz:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 442 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://livetv.wqwqwq.sbs/itv/5000000004000006827.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 9704 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://123.182.60.29:9002/hls/23/index.m3u8$订阅源, Date: None, Delay: 497 ms, Speed: 0.14 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 445 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://58.220.219.14:9901/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://1.itv.nctv.top:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 5167 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.130.91:8096/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 4068 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://110.80.17.38:9901/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.06 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.130.44:8096/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 2235 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://110.7.129.204:8096/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 4446 ms, Speed: 0.01 M/s, Resolution: None
Name: 天津卫视, URL: http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_TIANJIN-HQ/G_TIANJIN-HQ.m3u8$订阅源, Date: None, Delay: 26 ms, Speed: 26.80 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://itv.nctv.top:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 287 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://112.46.85.60:8009/hls/44/index.m3u8$订阅源, Date: None, Delay: 285 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: 天津卫视, URL: http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 2662 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: 天津卫视, URL: http://112.18.54.52:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 559 ms, Speed: 0.00 M/s, Resolution: None
Name: 天津卫视, URL: http://116.117.104.242:8096/tsfile/live/0135_1.m3u8$订阅源, Date: None, Delay: 1226 ms, Speed: 0.02 M/s, Resolution: None
Name: 天津卫视, URL: http://146.235.213.45:35455/itv/1000000005000265026.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1061 ms, Speed: 0.00 M/s, Resolution: None
Name: 西藏卫视, URL: http://61.138.128.226:19901/tsfile/live/0111_1.m3u8$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 西藏卫视, URL: http://121.33.239.242:9901/tsfile/live/0132_1.m3u8$订阅源, Date: None, Delay: 795 ms, Speed: 0.01 M/s, Resolution: None
Name: 西藏卫视, URL: http://111.61.236.247:9081/hls/52/index.m3u8$订阅源, Date: None, Delay: 321 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 西藏卫视, URL: http://php.jdshipin.com:8880/xztv.php?id=ws$订阅源, Date: None, Delay: 465 ms, Speed: 0.93 M/s, Resolution: 1920x1080
Name: 西藏卫视, URL: http://36.32.174.67:60080/newlive/live/hls/48/live.m3u8$订阅源, Date: None, Delay: 432 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 西藏卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.231:5140$上海电信组播源, Date: 2024-03-01, Delay: 230 ms, Speed: 0.12 M/s, Resolution: None
Name: 西藏卫视, URL: http://58.220.219.14:9901/tsfile/live/0120_5.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 西藏卫视, URL: http://58.220.219.14:9901/tsfile/live/0120_5.m3u8$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 西藏卫视, URL: http://121.19.134.222:808/tsfile/live/0111_1.m3u8$订阅源, Date: None, Delay: 267 ms, Speed: 0.00 M/s, Resolution: None
Name: 西藏卫视, URL: http://121.19.134.222:808/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 267 ms, Speed: 0.00 M/s, Resolution: None
Name: 西藏卫视, URL: http://120.238.94.10:9901/tsfile/live/1077_1.m3u8$订阅源, Date: None, Delay: 1365 ms, Speed: 0.24 M/s, Resolution: None
Name: 新疆卫视, URL: http://61.138.128.226:19901/tsfile/live/0110_1.m3u8$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 新疆卫视, URL: http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 新疆卫视, URL: http://111.61.236.247:9081/hls/53/index.m3u8$订阅源, Date: None, Delay: 321 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 新疆卫视, URL: http://36.32.174.67:60080/newlive/live/hls/47/live.m3u8$订阅源, Date: None, Delay: 432 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 新疆卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.116:5140$上海电信组播源, Date: 2024-03-01, Delay: 230 ms, Speed: 0.12 M/s, Resolution: None
Name: 新疆卫视, URL: http://58.220.219.14:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 新疆卫视, URL: http://58.220.219.14:9901/tsfile/live/0120_6.m3u8$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 新疆卫视, URL: http://121.19.134.222:808/tsfile/live/0110_1.m3u8$订阅源, Date: None, Delay: 267 ms, Speed: 0.00 M/s, Resolution: None
Name: 新疆卫视, URL: http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源, Date: None, Delay: 1328 ms, Speed: 0.23 M/s, Resolution: 1920x1080
Name: 新疆卫视, URL: http://110.80.17.38:9901/tsfile/live/0018_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.06 M/s, Resolution: None
Name: 新疆卫视, URL: http://183.255.10.89:6610/200000001898/460000089800010116/1.m3u8?IASHttpSessionId=OTT$订阅源, Date: None, Delay: 3899 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://61.138.128.226:19901/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 251 ms, Speed: 0.02 M/s, Resolution: 720x576
Name: 云南卫视, URL: http://121.33.239.242:9901/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 795 ms, Speed: 0.01 M/s, Resolution: None
Name: 云南卫视, URL: https://hwapi.yntv.net/62hdvf/41hse3.m3u8$订阅源, Date: None, Delay: 248 ms, Speed: 0.78 M/s, Resolution: 1280x720
Name: 云南卫视, URL: http://111.61.236.247:9081/hls/32/index.m3u8$订阅源, Date: None, Delay: 321 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000035$订阅源, Date: None, Delay: 465 ms, Speed: 0.93 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8$订阅源, Date: None, Delay: 432 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://110.53.52.63:8888/newlive/live/hls/26/live.m3u8$订阅源, Date: None, Delay: 2002 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://139.196.151.191:2051/rtp/239.45.0.4:5140$上海电信组播源, Date: 2024-03-01, Delay: 230 ms, Speed: 0.12 M/s, Resolution: None
Name: 云南卫视, URL: http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1426 ms, Speed: 0.02 M/s, Resolution: None
Name: 云南卫视, URL: http://202.100.46.58:9901/tsfile/live/1039_1.m3u8$订阅源, Date: None, Delay: 1426 ms, Speed: 0.02 M/s, Resolution: None
Name: 云南卫视, URL: http://livetv.wqwqwq.sbs/itv/5000000011000031120.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 9704 ms, Speed: 0.00 M/s, Resolution: None
Name: 云南卫视, URL: http://123.182.60.29:9002/hls/33/index.m3u8$订阅源, Date: None, Delay: 497 ms, Speed: 0.14 M/s, Resolution: 720x576
Name: 云南卫视, URL: http://58.220.219.14:9901/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 云南卫视, URL: http://58.220.219.14:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 916 ms, Speed: 0.00 M/s, Resolution: None
Name: 云南卫视, URL: http://110.7.129.204:8096/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 4446 ms, Speed: 0.01 M/s, Resolution: None
Name: 云南卫视, URL: http://110.7.130.44:8096/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 2235 ms, Speed: 0.02 M/s, Resolution: None
Name: 云南卫视, URL: http://110.7.130.91:8096/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 4068 ms, Speed: 0.01 M/s, Resolution: None
Name: 云南卫视, URL: http://110.80.17.38:9901/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.06 M/s, Resolution: None
Name: 云南卫视, URL: http://120.238.94.10:9901/tsfile/live/1069_1.m3u8$订阅源, Date: None, Delay: 1365 ms, Speed: 0.24 M/s, Resolution: None
Name: 云南卫视, URL: http://110.7.130.51:8096/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 3125 ms, Speed: 0.01 M/s, Resolution: None
Name: 云南卫视, URL: http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_YUNNAN-HQ/G_YUNNAN-HQ.m3u8$订阅源, Date: None, Delay: 26 ms, Speed: 26.80 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://183.255.10.81:6610/200000001898/460000089800010119/1.m3u8?IASHttpSessionId=OTT$订阅源, Date: None, Delay: 235 ms, Speed: 3.03 M/s, Resolution: 1920x1080
Name: 云南卫视, URL: http://116.117.104.242:8096/tsfile/live/0119_1.m3u8$订阅源, Date: None, Delay: 1226 ms, Speed: 0.02 M/s, Resolution: None
Name: 翡翠台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Delay: 20 ms, Speed: 11.09 M/s, Resolution: 1920x1080
Name: 翡翠台, URL: http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$订阅源, Date: None, Delay: 465 ms, Speed: 0.93 M/s, Resolution: 1920x1080
Name: 翡翠台, URL: http://php.jdshipin.com:8880/smt.php?id=jade_twn$订阅源, Date: None, Delay: 465 ms, Speed: 0.93 M/s, Resolution: 1920x1080
